1.504433496058308652e-02
-7.981628941593831711e-03
8.593994505951902535e-03
1.509073685607177084e-01
3.554867988634430320e-02
-1.207085596601702691e-02
-2.126679658196556095e-03
-2.157213628795268730e-03
-5.773715483970041223e-02
-2.752637629311180910e-03
-6.025959087010953619e-01
-6.206918689434265390e-01
-6.040620818184936347e-01
-4.866358172678090788e-01
-5.774164807809398781e-01
-6.055282934439391029e-01
-6.104682204772621246e-01
-6.104595331664192104e-01
-5.830167561803930587e-01
-6.101415944307286843e-01
-6.115398073262788836e-01
